politician,date,answer,pct_estimate,lo,hi
Kamala Harris,2022-03-10,Disapprove,49.25816014371791,,
Kamala Harris,2022-03-09,Approve,42.36577613448681,,
Kamala Harris,2022-03-09,Disapprove,51.34373278026002,,
Kamala Harris,2022-03-08,Approve,42.36577613448681,,
Kamala Harris,2022-03-08,Disapprove,51.34373278026002,,
Kamala Harris,2022-03-07,Approve,39.14898947445996,,
Kamala Harris,2022-03-07,Disapprove,50.76085948952501,,
Kamala Harris,2022-03-06,Approve,39.14898947445996,,
Kamala Harris,2022-03-06,Disapprove,50.76085948952501,,
Kamala Harris,2022-03-05,Approve,39.14898947445996,,
Kamala Harris,2022-03-05,Disapprove,50.76085948952501,,
Kamala Harris,2022-03-04,Approve,39.14898947445996,,
Kamala Harris,2022-03-04,Disapprove,50.76085948952501,,
Kamala Harris,2022-03-03,Approve,39.14898947445996,,
Kamala Harris,2022-03-03,Disapprove,50.76085948952501,,
Kamala Harris,2022-03-02,Approve,39.14898947445996,,
Kamala Harris,2022-03-02,Disapprove,50.76085948952501,,
Kamala Harris,2022-03-01,Approve,39.14898947445996,,
Kamala Harris,2022-03-01,Disapprove,50.76085948952501,,
Kamala Harris,2022-02-28,Approve,39.14898947445996,,
Kamala Harris,2022-02-28,Disapprove,50.76085948952501,,
Kamala Harris,2022-02-27,Approve,39.14898947445996,,
Kamala Harris,2022-02-27,Disapprove,50.76085948952501,,
Kamala Harris,2022-02-26,Approve,39.14898947445996,,
Kamala Harris,2022-02-26,Disapprove,50.76085948952501,,
Kamala Harris,2022-02-25,Approve,39.14898947445996,,
Kamala Harris,2022-02-25,Disapprove,50.76085948952501,,
Kamala Harris,2022-02-24,Approve,39.14898947445996,,
Kamala Harris,2022-02-24,Disapprove,50.76085948952501,,
Kamala Harris,2022-02-23,Approve,38.636066,,
Kamala Harris,2022-02-23,Disapprove,50.384369,,
Kamala Harris,2022-02-22,Approve,38.636066,,
Kamala Harris,2022-02-22,Disapprove,50.384369,,
Kamala Harris,2022-02-21,Approve,38.636066,,
Kamala Harris,2022-02-21,Disapprove,50.384369,,
Kamala Harris,2022-02-20,Approve,38.636066,,
Kamala Harris,2022-02-20,Disapprove,50.384369,,
Kamala Harris,2022-02-19,Approve,38.636066,,
Kamala Harris,2022-02-19,Disapprove,50.384369,,
Kamala Harris,2022-02-18,Approve,38.636066,,
Kamala Harris,2022-02-18,Disapprove,50.384369,,
Kamala Harris,2022-02-17,Approve,38.636066,,
Kamala Harris,2022-02-17,Disapprove,50.384369,,
Kamala Harris,2022-02-16,Approve,38.636066,,
Kamala Harris,2022-02-16,Disapprove,50.384369,,
