politician,response,date,pct_estimate
Donald Trump,unfavorable,2023-01-24,52.84875203
Donald Trump,favorable,2023-01-23,41.5319373
Donald Trump,unfavorable,2023-01-23,52.84875203
Donald Trump,favorable,2023-01-22,41.24763437
Donald Trump,unfavorable,2023-01-22,53.50320261
Donald Trump,favorable,2023-01-21,41.24763437
Donald Trump,unfavorable,2023-01-21,53.50320261
Donald Trump,favorable,2023-01-20,41.24763437
Donald Trump,unfavorable,2023-01-20,53.50320261
Donald Trump,favorable,2023-01-19,40.70182268
Donald Trump,unfavorable,2023-01-19,54.4481369
Donald Trump,favorable,2023-01-18,40.70182268
Donald Trump,unfavorable,2023-01-18,54.4481369
Donald Trump,favorable,2023-01-17,39.88845951
Donald Trump,unfavorable,2023-01-17,55.32275513
Donald Trump,favorable,2023-01-16,39.8421067
Donald Trump,unfavorable,2023-01-16,55.63416423
Donald Trump,favorable,2023-01-15,39.8421067
Donald Trump,unfavorable,2023-01-15,55.63416423
Donald Trump,favorable,2023-01-14,39.8421067
Donald Trump,unfavorable,2023-01-14,55.63416423
Donald Trump,favorable,2023-01-13,39.86255774
Donald Trump,unfavorable,2023-01-13,55.65976418
Donald Trump,favorable,2023-01-12,39.99339698
Donald Trump,unfavorable,2023-01-12,55.05957896
Donald Trump,favorable,2023-01-11,39.99339698
Donald Trump,unfavorable,2023-01-11,55.05957896
Donald Trump,favorable,2023-01-10,40.303154
Donald Trump,unfavorable,2023-01-10,54.930622
Donald Trump,favorable,2023-01-09,40.303967
Donald Trump,unfavorable,2023-01-09,54.932953
Donald Trump,favorable,2023-01-08,40.303967
Donald Trump,unfavorable,2023-01-08,54.932953
Donald Trump,favorable,2023-01-07,40.303967
Donald Trump,unfavorable,2023-01-07,54.932953
Donald Trump,favorable,2023-01-06,40.303967
Donald Trump,unfavorable,2023-01-06,54.932953
Donald Trump,favorable,2023-01-05,40.30396726
Donald Trump,unfavorable,2023-01-05,54.93295284
Donald Trump,favorable,2023-01-04,40.33414095
Donald Trump,unfavorable,2023-01-04,54.76116042
Donald Trump,favorable,2023-01-03,40.54547294
Donald Trump,unfavorable,2023-01-03,54.56861107
Donald Trump,favorable,2023-01-02,40.54547294
Donald Trump,unfavorable,2023-01-02,54.56861107
Donald Trump,favorable,2023-01-01,40.54547294
Donald Trump,unfavorable,2023-01-01,54.56861107
Donald Trump,favorable,2022-12-31,40.54547294
Donald Trump,unfavorable,2022-12-31,54.56861107
Donald Trump,favorable,2022-12-30,40.54547294
Donald Trump,unfavorable,2022-12-30,54.56861107
Donald Trump,favorable,2022-12-29,40.54547294
Donald Trump,unfavorable,2022-12-29,54.56861107
Donald Trump,favorable,2022-12-28,40.54547294
Donald Trump,unfavorable,2022-12-28,54.56861107
Donald Trump,favorable,2022-12-27,40.54547294
Donald Trump,unfavorable,2022-12-27,54.56861107
Donald Trump,favorable,2022-12-26,40.54547294
Donald Trump,unfavorable,2022-12-26,54.56861107
Donald Trump,favorable,2022-12-25,40.54547294
Donald Trump,unfavorable,2022-12-25,54.56861107
Donald Trump,favorable,2022-12-24,40.54547294
Donald Trump,unfavorable,2022-12-24,54.56861107
Donald Trump,favorable,2022-12-23,40.54547294
Donald Trump,unfavorable,2022-12-23,54.56861107
Donald Trump,favorable,2022-12-22,40.54547294
Donald Trump,unfavorable,2022-12-22,54.56861107
Donald Trump,favorable,2022-12-21,40.5422301
Donald Trump,unfavorable,2022-12-21,54.5711208
Donald Trump,favorable,2022-12-20,39.09669495
Donald Trump,unfavorable,2022-12-20,55.72713706
Donald Trump,favorable,2022-12-19,39.09669495
Donald Trump,unfavorable,2022-12-19,55.72713706
Donald Trump,favorable,2022-12-18,39.09669495
Donald Trump,unfavorable,2022-12-18,55.72713706
Donald Trump,favorable,2022-12-17,39.09669495
Donald Trump,unfavorable,2022-12-17,55.72713706
Donald Trump,favorable,2022-12-16,39.09669495
Donald Trump,unfavorable,2022-12-16,55.72713706
Donald Trump,favorable,2022-12-15,37.55211119
Donald Trump,unfavorable,2022-12-15,57.30698512
Donald Trump,favorable,2022-12-14,36.71420619
Donald Trump,unfavorable,2022-12-14,57.2358985
Donald Trump,favorable,2022-12-13,37.68251945
Donald Trump,unfavorable,2022-12-13,56.97843958
Donald Trump,favorable,2022-12-12,40.07728753
Donald Trump,unfavorable,2022-12-12,55.40050796
Donald Trump,favorable,2022-12-11,40.15392904
Donald Trump,unfavorable,2022-12-11,55.34757107
Donald Trump,favorable,2022-12-10,40.15392904
Donald Trump,unfavorable,2022-12-10,55.34757107
Donald Trump,favorable,2022-12-09,40.15392904
Donald Trump,unfavorable,2022-12-09,55.34757107
Donald Trump,favorable,2022-12-08,40.15392904
Donald Trump,unfavorable,2022-12-08,55.34757107
Donald Trump,favorable,2022-12-07,40.15392904
Donald Trump,unfavorable,2022-12-07,55.34757107
Donald Trump,favorable,2022-12-06,40.17986405
Donald Trump,unfavorable,2022-12-06,54.95066609
Donald Trump,favorable,2022-12-05,40.17986405
Donald Trump,unfavorable,2022-12-05,54.95066609
Donald Trump,favorable,2022-12-04,40.17263952
Donald Trump,unfavorable,2022-12-04,54.8677973
Donald Trump,favorable,2022-12-03,40.17263952
Donald Trump,unfavorable,2022-12-03,54.8677973
Donald Trump,favorable,2022-12-02,40.17263952
Donald Trump,unfavorable,2022-12-02,54.8677973
Donald Trump,favorable,2022-12-01,40.18266729
Donald Trump,unfavorable,2022-12-01,54.85103647
Donald Trump,favorable,2022-11-30,40.84546079
Donald Trump,unfavorable,2022-11-30,53.74942135
Donald Trump,favorable,2022-11-29,40.15669621
Donald Trump,unfavorable,2022-11-29,54.08777971
Donald Trump,favorable,2022-11-28,40.15669621
Donald Trump,unfavorable,2022-11-28,54.08777971
Donald Trump,favorable,2022-11-27,40.15669621
Donald Trump,unfavorable,2022-11-27,54.08777971
Donald Trump,favorable,2022-11-26,40.15669621
Donald Trump,unfavorable,2022-11-26,54.08777971
Donald Trump,favorable,2022-11-25,40.15669621
Donald Trump,unfavorable,2022-11-25,54.08777971
Donald Trump,favorable,2022-11-24,40.15669621
Donald Trump,unfavorable,2022-11-24,54.08777971
Donald Trump,favorable,2022-11-23,40.15669621
Donald Trump,unfavorable,2022-11-23,54.08777971
Donald Trump,favorable,2022-11-22,40.30045838
Donald Trump,unfavorable,2022-11-22,54.32080082
Donald Trump,favorable,2022-11-21,41.17714626
Donald Trump,unfavorable,2022-11-21,53.85678694
Donald Trump,favorable,2022-11-20,41.17714626
Donald Trump,unfavorable,2022-11-20,53.85678694
Donald Trump,favorable,2022-11-19,41.17714626
Donald Trump,unfavorable,2022-11-19,53.85678694
Donald Trump,favorable,2022-11-18,41.17714626
Donald Trump,unfavorable,2022-11-18,53.85678694
Donald Trump,favorable,2022-11-17,40.90755669
Donald Trump,unfavorable,2022-11-17,54.31705274
Donald Trump,favorable,2022-11-16,40.98914289
Donald Trump,unfavorable,2022-11-16,54.13203358
Donald Trump,favorable,2022-11-15,40.00258856
Donald Trump,unfavorable,2022-11-15,53.99914605
Donald Trump,favorable,2022-11-14,39.93002219
Donald Trump,unfavorable,2022-11-14,54.31432736
Donald Trump,favorable,2022-11-13,39.93002219
Donald Trump,unfavorable,2022-11-13,54.31432736
Donald Trump,favorable,2022-11-12,39.93002219
Donald Trump,unfavorable,2022-11-12,54.31432736
Donald Trump,favorable,2022-11-11,39.93002219
Donald Trump,unfavorable,2022-11-11,54.31432736
Donald Trump,favorable,2022-11-10,39.93002219
Donald Trump,unfavorable,2022-11-10,54.31432736
Donald Trump,favorable,2022-11-09,39.93002219
Donald Trump,unfavorable,2022-11-09,54.31432736
Donald Trump,favorable,2022-11-08,39.93002219
Donald Trump,unfavorable,2022-11-08,54.31432736
Donald Trump,favorable,2022-11-07,39.93002219
Donald Trump,unfavorable,2022-11-07,54.31432736
Donald Trump,favorable,2022-11-06,41.11103143
Donald Trump,unfavorable,2022-11-06,54.22965523
Donald Trump,favorable,2022-11-05,41.11103143
Donald Trump,unfavorable,2022-11-05,54.22965523
Donald Trump,favorable,2022-11-04,41.11103143
Donald Trump,unfavorable,2022-11-04,54.22965523
Donald Trump,favorable,2022-11-03,41.11103143
Donald Trump,unfavorable,2022-11-03,54.22965523
Donald Trump,favorable,2022-11-02,40.81335874
Donald Trump,unfavorable,2022-11-02,54.04783792
Donald Trump,favorable,2022-11-01,41.07441764
Donald Trump,unfavorable,2022-11-01,54.10402306
Donald Trump,favorable,2022-10-31,40.73862737
Donald Trump,unfavorable,2022-10-31,54.38943906
Donald Trump,favorable,2022-10-30,39.62968894
Donald Trump,unfavorable,2022-10-30,55.29185629
Donald Trump,favorable,2022-10-29,39.62968894
Donald Trump,unfavorable,2022-10-29,55.29185629
Donald Trump,favorable,2022-10-28,39.62968894
Donald Trump,unfavorable,2022-10-28,55.29185629
Donald Trump,favorable,2022-10-27,40.73848369
Donald Trump,unfavorable,2022-10-27,54.53257085
Donald Trump,favorable,2022-10-26,41.23306476
Donald Trump,unfavorable,2022-10-26,54.28777739
Donald Trump,favorable,2022-10-25,42.07297423
Donald Trump,unfavorable,2022-10-25,53.73894992
Donald Trump,favorable,2022-10-24,42.07297423
Donald Trump,unfavorable,2022-10-24,53.73894992
Donald Trump,favorable,2022-10-23,42.00101239
Donald Trump,unfavorable,2022-10-23,53.74060798
Donald Trump,favorable,2022-10-22,42.00101239
Donald Trump,unfavorable,2022-10-22,53.74060798
Donald Trump,favorable,2022-10-21,42.00101239
Donald Trump,unfavorable,2022-10-21,53.74060798
Donald Trump,favorable,2022-10-20,42.00101239
Donald Trump,unfavorable,2022-10-20,53.74060798
Donald Trump,favorable,2022-10-19,42.04662996
Donald Trump,unfavorable,2022-10-19,53.70928809
Donald Trump,favorable,2022-10-18,41.49526434
Donald Trump,unfavorable,2022-10-18,53.72450025
Donald Trump,favorable,2022-10-17,41.7010381
Donald Trump,unfavorable,2022-10-17,53.51872649
Donald Trump,favorable,2022-10-16,41.68187919
Donald Trump,unfavorable,2022-10-16,53.68728632
Donald Trump,favorable,2022-10-15,41.68187919
Donald Trump,unfavorable,2022-10-15,53.68728632
Donald Trump,favorable,2022-10-14,41.68187919
Donald Trump,unfavorable,2022-10-14,53.68728632
Donald Trump,favorable,2022-10-13,40.40599021
Donald Trump,unfavorable,2022-10-13,55.07848116
Donald Trump,favorable,2022-10-12,41.24302605
Donald Trump,unfavorable,2022-10-12,54.15846334
Donald Trump,favorable,2022-10-11,41.36758348
Donald Trump,unfavorable,2022-10-11,54.35008717
Donald Trump,favorable,2022-10-10,41.60704457
Donald Trump,unfavorable,2022-10-10,54.09855242
Donald Trump,favorable,2022-10-09,41.60704457
Donald Trump,unfavorable,2022-10-09,54.09855242
Donald Trump,favorable,2022-10-08,41.60704457
Donald Trump,unfavorable,2022-10-08,54.09855242
Donald Trump,favorable,2022-10-07,41.60704457
Donald Trump,unfavorable,2022-10-07,54.09855242
Donald Trump,favorable,2022-10-06,41.60704457
Donald Trump,unfavorable,2022-10-06,54.09855242
Donald Trump,favorable,2022-10-05,41.60704457
Donald Trump,unfavorable,2022-10-05,54.09855242
Donald Trump,favorable,2022-10-04,41.91465686
Donald Trump,unfavorable,2022-10-04,54.00073928
Donald Trump,favorable,2022-10-03,41.91465686
Donald Trump,unfavorable,2022-10-03,54.00073928
Donald Trump,favorable,2022-10-02,41.91465686
Donald Trump,unfavorable,2022-10-02,54.00073928
Donald Trump,favorable,2022-10-01,41.91465686
Donald Trump,unfavorable,2022-10-01,54.00073928
Donald Trump,favorable,2022-09-30,41.91465686
Donald Trump,unfavorable,2022-09-30,54.00073928
Donald Trump,favorable,2022-09-29,41.91465686
Donald Trump,unfavorable,2022-09-29,54.00073928
Donald Trump,favorable,2022-09-28,42.36036793
Donald Trump,unfavorable,2022-09-28,53.75497125
Donald Trump,favorable,2022-09-27,43.14616198
Donald Trump,unfavorable,2022-09-27,53.18783852
Donald Trump,favorable,2022-09-26,43.14616198
Donald Trump,unfavorable,2022-09-26,53.18783852
Donald Trump,favorable,2022-09-25,43.14616198
Donald Trump,unfavorable,2022-09-25,53.18783852
Donald Trump,favorable,2022-09-24,43.14616198
Donald Trump,unfavorable,2022-09-24,53.18783852
Donald Trump,favorable,2022-09-23,43.13009811
Donald Trump,unfavorable,2022-09-23,53.19323645
Donald Trump,favorable,2022-09-22,43.13009811
