person_id,candidate_id,race_id,Ballotpedia url,Candidate,incumbent,State,District,Office Type,Race Type,Race Primary Election Date,Primary Results Votes,Primary Status,Primary Runoff Status,General Status,Gender,Date Born,Partisan Lean,Primary %,Race,Religion,Veteran?,LGBTQ?,Elected Official?,Self-Funder?,STEM?,Bush Alum?,Trump Alum?,Support Tariffs?,Support the Wall?,Party Support?,Trump Endorsed?,Bannon Endorsed?,Great America Endorsed?,NRA Endorsed?,Right to Life Endorsed?,Susan B. Anthony Endorsed?,ALIPAC Endorsed?,Club for Growth Endorsed?,Koch Support?,House Freedom Support?,Tea Party Endorsed?,Main Street Endorsed?,Chamber Endorsed?,No Labels Support?
296756,31346,961,https://ballotpedia.org/George_Halcovage,George Halcovage,No,PA,U.S. House Pennsylvania District 9,Representative,Regular,5/15/18,7805,Lost,None,None,Male,None,,23.97,,,,,,No,,,,,,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No
35460,11789,5891,https://ballotpedia.org/Lou_Barletta,Lou Barletta,No,PA,U.S. Senate Pennsylvania,Senator,Regular,5/15/18,297374,Advanced,None,On the Ballot,Male,7/28/56,,63.03,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A
25861,8500,5891,https://ballotpedia.org/Jim_Christiana,Jim Christiana,No,PA,U.S. Senate Pennsylvania,Senator,Regular,5/15/18,185631,Lost,None,None,Male,,,36.97,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A
294147,47410,689,https://ballotpedia.org/Giovanni_Feroce,Giovanni Feroce,No,RI,Governor of Rhode Island,Governor,Regular,9/12/18,None,Lost,None,None,None,5/29/68,,3.5,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1050,47411,689,https://ballotpedia.org/Allan_Fung,Allan Fung,No,RI,Governor of Rhode Island,Governor,Regular,9/12/18,None,Advanced,None,On the Ballot,None,,,56.4,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
43067,47412,689,https://ballotpedia.org/Patricia_Morgan,Patricia Morgan,No,RI,Governor of Rhode Island,Governor,Regular,9/12/18,None,Lost,None,None,None,,,40.1,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
304672,47361,9335,https://ballotpedia.org/Frederick_Wysocki,Frederick Wysocki,No,RI,U.S. House Rhode Island District 1,Representative,Regular,9/12/18,None,Lost,None,None,None,None,,21.6,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
304675,47364,9335,https://ballotpedia.org/Patrick_Donovan,Patrick Donovan,No,RI,U.S. House Rhode Island District 1,Representative,Regular,9/12/18,None,Advanced,None,On the Ballot,None,None,,78.4,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49731,47357,9357,https://ballotpedia.org/Salvatore_Caiozzo,Salvatore Caiozzo,No,RI,U.S. House Rhode Island District 2,Representative,Regular,9/12/18,None,Advanced,None,On the Ballot,Male,,,100,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
48897,47356,4099,https://ballotpedia.org/Roque_De_La_Fuente,Roque De La Fuente,No,RI,U.S. Senate Rhode Island,Senator,Regular,9/12/18,None,Lost,None,None,Male,10/10/54,,12.3,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
289744,47366,4099,https://ballotpedia.org/Robert_Flanders_Jr.,Robert Flanders Jr.,No,RI,U.S. Senate Rhode Island,Senator,Regular,9/12/18,None,Advanced,None,On the Ballot,Male,,,87.7,,,,,,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
34217,11363,9104,https://ballotpedia.org/Lee_Bright,Lee Bright,No,SC,U.S. House South Carolina District 4,Representative,Regular,6/12/18,16641,Advanced,Lost,None,Male,,,24.95,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A
58591,19447,9104,https://ballotpedia.org/William_Timmons,William Timmons,No,SC,U.S. House South Carolina District 4,Representative,Regular,6/12/18,12818,Advanced,Advanced,On the Ballot,Male,,,19.21,,,,,,Yes,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A
11014,3724,9104,https://ballotpedia.org/Dan_Hamilton,Dan Hamilton,No,SC,U.S. House South Carolina District 4,Representative,Regular,6/12/18,12445,Lost,None,None,Male,,,18.62,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A
295535,30115,9104,https://ballotpedia.org/Stephen_Brown_(South_Carolina),Stephen Brown,No,SC,U.S. House South Carolina District 4,Representative,Regular,6/12/18,5057,Lost,None,None,Male,None,,7.57,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A
295536,30116,9104,https://ballotpedia.org/Mark_Burns_(South_Carolina),Mark Burns,No,SC,U.S. House South Carolina District 4,Representative,Regular,6/12/18,1650,Lost,None,None,Male,None,,2.48,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A
296743,31336,9104,https://ballotpedia.org/Barry_Bell,Barry Bell,No,SC,U.S. House South Carolina District 4,Representative,Regular,6/12/18,199,Lost,None,None,Male,None,,0.3,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A
296749,31340,9104,https://ballotpedia.org/Josh_Kimbrell,Josh Kimbrell,No,SC,U.S. House South Carolina District 4,Representative,Regular,6/12/18,7422,Lost,None,None,Male,None,,11.13,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A
297793,32257,9104,https://ballotpedia.org/James_Epley,James Epley,No,SC,U.S. House South Carolina District 4,Representative,Regular,6/12/18,5365,Lost,None,None,Male,None,,8.03,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A
297794,32258,9104,https://ballotpedia.org/Shannon_Pierce,Shannon Pierce,No,SC,U.S. House South Carolina District 4,Representative,Regular,6/12/18,2436,Lost,None,None,Female,None,,3.64,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A
297795,32259,9104,https://ballotpedia.org/Claude_Schmid,Claude Schmid,No,SC,U.S. House South Carolina District 4,Representative,Regular,6/12/18,1405,Lost,None,None,Male,None,,2.11,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A
297803,32266,9104,https://ballotpedia.org/Dan_Albert,Dan Albert,No,SC,U.S. House South Carolina District 4,Representative,Regular,6/12/18,510,Lost,None,None,Male,None,,0.76,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A
297804,32267,9104,https://ballotpedia.org/John_Marshall_Mosser,John Marshall Mosser,No,SC,U.S. House South Carolina District 4,Representative,Regular,6/12/18,454,Lost,None,None,Male,None,,0.68,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A
297805,32268,9104,https://ballotpedia.org/Justin_David_Sanders,Justin David Sanders,No,SC,U.S. House South Carolina District 4,Representative,Regular,6/12/18,352,Lost,None,None,Male,None,,0.53,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A
293226,28134,7817,https://ballotpedia.org/Gerhard_Gressmann,Gerhard Gressmann,No,SC,U.S. House South Carolina District 6,Representative,Regular,6/12/18,None,Advanced,None,On the Ballot,Male,,,100,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
33097,36623,10962,https://ballotpedia.org/Kristi_Noem,Kristi L. Noem,No,SD,Governor of South Dakota,Governor,Regular,6/5/18,51892,Advanced,None,On the Ballot,None,11/30/71,,56.03,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37690,36622,10962,https://ballotpedia.org/Marty_J._Jackley,Marty J. Jackley,No,SD,Governor of South Dakota,Governor,Regular,6/5/18,39699,Lost,None,None,Male,,,43.96,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
97550,24195,5530,https://ballotpedia.org/Dusty_Johnson,Dusty Johnson,No,SD,U.S. House South Dakota At-large District,Representative,Regular,6/5/18,47032,Advanced,None,On the Ballot,Male,,,46.81,,,,,,No,,,,,,Yes,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,Yes,N/A,N/A,No,N/A,N/A
41888,13983,5530,https://ballotpedia.org/Neal_Tapio,Neal Tapio,No,SD,U.S. House South Dakota At-large District,Representative,Regular,6/5/18,23980,Lost,None,None,Male,,,23.87,,,,,,No,,,,,,No,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,No,N/A,N/A,No,N/A,N/A
51067,16940,5530,https://ballotpedia.org/Shantel_Krebs,Shantel Krebs,No,SD,U.S. House South Dakota At-large District,Representative,Regular,6/5/18,29442,Lost,None,None,Female,4/28/73,,29.34,,,,,,No,,,,,,Yes,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,No,N/A,N/A,Yes,N/A,No
14530,39597,25860,https://ballotpedia.org/Diane_Black,Diane Black,No,TN,Governor of Tennessee,Governor,Regular,8/2/18,None,Lost,None,None,None,1/16/51,,23,,,,,,Yes,,,,,,N/A,N/A,N/A,N/A,Yes,Yes,Yes,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
294148,39598,25860,https://ballotpedia.org/Randy_Boyd_(Tennessee),Randy Boyd,No,TN,Governor of Tennessee,Governor,Regular,8/2/18,None,Lost,None,None,None,None,,24.4,,,,,,Yes,,,,,,N/A,N/A,N/A,N/A,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3948,39599,25860,https://ballotpedia.org/Beth_Harwell,Beth Harwell,No,TN,Governor of Tennessee,Governor,Regular,8/2/18,None,Lost,None,None,None,7/24/57,,15.3,,,,,,Yes,,,,,,N/A,N/A,N/A,N/A,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
294149,39600,25860,https://ballotpedia.org/Bill_Lee_(Tennessee),Bill Lee,No,TN,Governor of Tennessee,Governor,Regular,8/2/18,None,Advanced,None,On the Ballot,None,None,,36.8,,,,,,Yes,,,,,,N/A,N/A,N/A,N/A,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3494,39601,25860,"https://ballotpedia.org/Basil_Marceaux,_Sr.",Basil Marceaux,No,TN,Governor of Tennessee,Governor,Regular,8/2/18,None,Lost,None,None,None,,,0.2,,,,,,No,,,,,,N/A,N/A,N/A,N/A,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
301349,39602,25860,https://ballotpedia.org/Kay_White,Kay White,No,TN,Governor of Tennessee,Governor,Regular,8/2/18,None,Lost,None,None,Female,None,,0.4,,,,,,No,,,,,,N/A,N/A,N/A,N/A,No,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
23892,7777,3061,https://ballotpedia.org/Jason_Emert,Jason Emert,No,TN,U.S. House Tennessee District 2,Representative,Regular,8/2/18,None,Lost,None,None,Male,,,2.3,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,No,N/A,N/A
26421,8722,3061,https://ballotpedia.org/Jimmy_Matlock,Jimmy Matlock,No,TN,U.S. House Tennessee District 2,Representative,Regular,8/2/18,None,Lost,None,None,Male,2/5/59,,36.1,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,No,N/A,N/A
289209,25257,3061,https://ballotpedia.org/Tim_Burchett,Tim Burchett,No,TN,U.S. House Tennessee District 2,Representative,Regular,8/2/18,None,Advanced,None,On the Ballot,Male,,,48.2,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,No,N/A,N/A
289322,25295,3061,https://ballotpedia.org/Vito_Sagliano,Vito Sagliano,No,TN,U.S. House Tennessee District 2,Representative,Regular,8/2/18,None,Lost,None,None,Male,,,0.8,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,No,N/A,N/A
297477,31992,3061,https://ballotpedia.org/Hank_Hamblin,Hank Hamblin,No,TN,U.S. House Tennessee District 2,Representative,Regular,8/2/18,None,Lost,None,None,Male,None,,0.9,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,No,N/A,N/A
301337,39572,3061,https://ballotpedia.org/Ashley_Nickloes,Ashley Nickloes,No,TN,U.S. House Tennessee District 2,Representative,Regular,8/2/18,None,Lost,None,None,Female,None,,11,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,Yes,N/A,N/A
301338,39573,3061,https://ballotpedia.org/C._David_Stansberry,C. David Stansberry,No,TN,U.S. House Tennessee District 2,Representative,Regular,8/2/18,None,Lost,None,None,Male,None,,0.7,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,No,N/A,N/A
301343,39580,6680,https://ballotpedia.org/Glen_Dean,Glen Dean,No,TN,U.S. House Tennessee District 5,Representative,Regular,8/2/18,None,Lost,None,None,Male,None,,44.1,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
26647,39581,6680,https://ballotpedia.org/Jody_Ball,Jody Ball,No,TN,U.S. House Tennessee District 5,Representative,Regular,8/2/18,None,Advanced,None,On the Ballot,None,,,55.9,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
30207,9885,2571,https://ballotpedia.org/Judd_Matheny,Judd Matheny,No,TN,U.S. House Tennessee District 6,Representative,Regular,8/2/18,None,Lost,None,None,Male,4/9/70,,15.9,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A
87116,22680,2571,https://ballotpedia.org/Robert_Ewing_Corlew,Robert Ewing Corlew,No,TN,U.S. House Tennessee District 6,Representative,Regular,8/2/18,None,Lost,None,None,Male,,,31.1,,,,,,Yes,,,,,,N/A,N/A,N/A,N/A,N/A,Yes-Local,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A
289278,25287,2571,https://ballotpedia.org/John_Rose_(Tennessee),John Rose,No,TN,U.S. House Tennessee District 6,Representative,Regular,8/2/18,None,Advanced,None,On the Ballot,Male,,,41.3,,,,,,Yes,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A
291447,26694,2571,https://ballotpedia.org/Christopher_Monday,Christopher Monday,No,TN,U.S. House Tennessee District 6,Representative,Regular,8/2/18,None,Lost,None,None,Male,,,2.8,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A
300411,37205,2571,https://ballotpedia.org/LaVern_Vivio,"LaVern ""U-Turn LaVern"" Vivio",No,TN,U.S. House Tennessee District 6,Representative,Regular,8/2/18,None,Lost,None,None,Female,None,,8.8,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A
36931,12269,3596,https://ballotpedia.org/Mark_Green_(Tennessee),Mark Green,No,TN,U.S. House Tennessee District 7,Representative,Regular,8/2/18,None,Advanced,None,On the Ballot,Male,,,100,,,,,,Yes,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,Yes,N/A,N/A,N/A,N/A
8403,2848,1942,https://ballotpedia.org/Charlotte_Bergmann,Charlotte Bergmann,No,TN,U.S. House Tennessee District 9,Representative,Regular,8/2/18,None,Advanced,None,On the Ballot,Female,,,100,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
37486,12474,1816,https://ballotpedia.org/Marsha_Blackburn,Marsha Blackburn,No,TN,U.S. Senate Tennessee,Senator,Regular,8/2/18,None,Advanced,None,On the Ballot,Female,6/6/52,,84.5,,,,,,No,,,,,,N/A,Yes,Yes,Yes,N/A,N/A,Yes,N/A,Yes,Yes,N/A,N/A,N/A,N/A,N/A
291814,26944,1816,https://ballotpedia.org/Aaron_Pettigrew,Aaron Pettigrew,No,TN,U.S. Senate Tennessee,Senator,Regular,8/2/18,None,Lost,None,None,Male,,,15.5,,,,,,No,,,,,,N/A,No,No,No,N/A,N/A,No,N/A,No,No,N/A,N/A,N/A,N/A,N/A
55242,18361,356,https://ballotpedia.org/Tim_Westley,Tim Westley,No,TX,U.S. House Texas District 15,Representative,Regular,3/6/18,None,Advanced,None,On the Ballot,Male,,,100,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
292641,27546,4953,https://ballotpedia.org/Rick_Seeberger,Rick Seeberger,No,TX,U.S. House Texas District 16,Representative,Regular,3/6/18,7273,Advanced,None,On the Ballot,Male,,,69.35,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
292640,27544,4953,https://ballotpedia.org/Alia_Garcia-Ureste,Alia Garcia-Ureste,No,TX,U.S. House Texas District 16,Representative,Regular,3/6/18,3216,Lost,None,None,Female,,,30.65,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
3111,1003,1591,https://ballotpedia.org/Ava_Pate,Ava Pate,No,TX,U.S. House Texas District 18,Representative,Regular,3/6/18,None,Advanced,None,On the Ballot,Female,,,100,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
32635,10817,1506,https://ballotpedia.org/Kevin_Roberts_(Texas),Kevin Roberts,No,TX,U.S. House Texas District 2,Representative,Regular,3/6/18,None,Advanced,Lost,None,Male,,,33.03,,,,,,No,,,,,,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A
292157,27105,1506,https://ballotpedia.org/Daniel_Crenshaw,Daniel Crenshaw,No,TX,U.S. House Texas District 2,Representative,Regular,3/6/18,None,Advanced,Advanced,On the Ballot,Male,,,27.42,,,,,,No,,,,,,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,Yes,N/A,N/A,N/A
288023,24823,1506,https://ballotpedia.org/David_Balat,David Balat,No,TX,U.S. House Texas District 2,Representative,Regular,3/6/18,348,Lost,None,None,Male,,,0.75,,,,,,No,,,,,,N/A,N/A,N/A,N/A,No,N/A,No,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A
291497,26727,1506,https://ballotpedia.org/Malcolm_Whittaker,Malcolm Whittaker,No,TX,U.S. House Texas District 2,Representative,Regular,3/6/18,322,Lost,None,None,Male,,,0.7,,,,,,No,,,,,,N/A,N/A,N/A,N/A,No,N/A,No,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A
292109,27093,1506,https://ballotpedia.org/Rick_Walker_(Texas),Rick Walker,No,TX,U.S. House Texas District 2,Representative,Regular,3/6/18,3315,Lost,None,None,Male,,,7.18,,,,,,Yes,,,,,,N/A,N/A,N/A,N/A,No,N/A,No,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A
292158,27106,1506,https://ballotpedia.org/Kathaleen_Wall,Kathaleen Wall,No,TX,U.S. House Texas District 2,Representative,Regular,3/6/18,12499,Lost,None,None,Female,,,27.08,,,,,,Yes,,,,,,N/A,N/A,N/A,N/A,No,N/A,Yes,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A
292608,27514,1506,https://ballotpedia.org/Justin_Lurie,Justin Lurie,No,TX,U.S. House Texas District 2,Representative,Regular,3/6/18,425,Lost,None,None,Male,,,0.92,,,,,,No,,,,,,N/A,N/A,N/A,N/A,No,N/A,No,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A
293071,27977,1506,https://ballotpedia.org/Jon_Spiers,Jon Spiers,No,TX,U.S. House Texas District 2,Representative,Regular,3/6/18,417,Lost,None,None,Male,,,0.9,,,,,,No,,,,,,N/A,N/A,N/A,N/A,No,N/A,No,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A
293078,27982,1506,https://ballotpedia.org/Jonny_Havens,Jonny Havens,No,TX,U.S. House Texas District 2,Representative,Regular,3/6/18,934,Lost,None,None,Male,,,2.02,,,,,,No,,,,,,N/A,N/A,N/A,N/A,No,N/A,No,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A
38287,12797,8448,https://ballotpedia.org/Matt_McCall_(Texas),Matt McCall,No,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,None,Advanced,Lost,None,Male,,,16.93,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,No,N/A,No,No,N/A,N/A,No
292326,27238,8448,https://ballotpedia.org/Chip_Roy,Chip Roy,No,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,None,Advanced,Advanced,On the Ballot,Male,,,27.06,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,Yes-Local,N/A,N/A,Yes,N/A,Yes,Yes,N/A,N/A,No
18145,6019,8448,https://ballotpedia.org/Francisco_Canseco,Francisco Canseco,No,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,2484,Lost,None,None,Male,7/30/49,,3.47,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,No,N/A,No,No,N/A,N/A,No
23933,7791,8448,https://ballotpedia.org/Jason_Isaac,Jason Isaac,No,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,7165,Lost,None,None,Male,,,10.04,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,No,N/A,No,No,N/A,N/A,No
53460,17787,8448,https://ballotpedia.org/Susan_Narvaiz,Susan Narvaiz,No,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,2710,Lost,None,None,Female,,,3.79,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,No,N/A,No,No,N/A,N/A,No
290216,25649,8448,https://ballotpedia.org/Eric_Burkhart,Eric Burkhart,No,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,719,Lost,None,None,Male,,,1.01,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,No,N/A,No,No,N/A,N/A,No
291795,26926,8448,https://ballotpedia.org/Autry_Pruitt,Autry Pruitt,No,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,454,Lost,None,None,Male,,,0.63,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,No,N/A,No,No,N/A,N/A,No
292123,27101,8448,https://ballotpedia.org/Robert_Stovall,Robert Stovall,No,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,3396,Lost,None,None,Male,,,4.76,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,No,N/A,No,No,N/A,N/A,No
292181,27117,8448,https://ballotpedia.org/Ivan_Andarza,Ivan Andarza,No,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,95,Lost,None,None,Male,,,0.13,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,No,N/A,No,No,N/A,N/A,No
292323,27235,8448,https://ballotpedia.org/Ryan_Krause,Ryan Krause,No,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,2289,Lost,None,None,Male,,,3.2,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,No,N/A,No,No,N/A,N/A,No
292327,27239,8448,https://ballotpedia.org/Jenifer_Sarver,Jenifer Sarver,No,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,4001,Lost,None,None,Female,,,5.61,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,No,N/A,No,No,N/A,N/A,No
292642,27548,8448,https://ballotpedia.org/Mauro_Garza,Mauro Garza,No,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,657,Lost,None,None,Male,,,0.92,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,No,N/A,No,No,N/A,N/A,No
292643,27549,8448,https://ballotpedia.org/Foster_Hagen,Foster Hagen,No,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,392,Lost,None,None,Male,,,0.55,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,No,N/A,No,No,N/A,N/A,No
292644,27550,8448,https://ballotpedia.org/William_Negley,William Negley,No,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,11088,Lost,None,None,Male,,,15.55,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,No,N/A,No,No,N/A,N/A,Yes
292645,27551,8448,https://ballotpedia.org/Al_Poteet,Al Poteet,No,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,1292,Lost,None,None,Male,,,1.81,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,No,N/A,No,No,N/A,N/A,No
292646,27552,8448,https://ballotpedia.org/Samuel_Temple,Samuel Temple,No,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,1017,Lost,None,None,Male,,,1.42,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,No,N/A,No,No,N/A,N/A,No
292647,27553,8448,https://ballotpedia.org/Peggy_Wardlaw,Peggy Wardlaw,No,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,1281,Lost,None,None,Female,,,1.79,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,No,N/A,No,No,N/A,N/A,No
293086,27991,8448,https://ballotpedia.org/Anthony_White_(Texas),Anthony White,No,TX,U.S. House Texas District 21,Representative,Regular,3/6/18,949,Lost,None,None,Male,,,1.33,,,,,,No,,,,,,N/A,N/A,N/A,N/A,N/A,No,N/A,N/A,No,N/A,No,No,N/A,N/A,No
