year,state,chamber,district,metric,value,pct
2020,PA,upper,49,black_vap,13845,7.37
2020,PA,upper,49,hispanic_vap,7118,3.79
2020,PA,upper,49,native_vap,236,0.13
2020,PA,upper,49,other_vap,611,0.33
2020,PA,upper,49,pacisl_vap,45,0.02
2020,PA,upper,49,pvi,D+0.5,
2020,PA,upper,49,total_pop,237220,
2020,PA,upper,49,total_vap,187820,100
2020,PA,upper,49,trump_2020,,46.89
2020,PA,upper,49,two_plus_vap,6055,3.22
2020,PA,upper,49,white_vap,155354,82.71
2020,PA,upper,50,asian_vap,941,0.51
2020,PA,upper,50,biden_2020,,34.11
2020,PA,upper,50,black_vap,6231,3.37
2020,PA,upper,50,hispanic_vap,2133,1.15
2020,PA,upper,50,native_vap,265,0.14
2020,PA,upper,50,other_vap,416,0.23
2020,PA,upper,50,pacisl_vap,32,0.02
2020,PA,upper,50,pvi,R+33.4,
2020,PA,upper,50,total_pop,231630,
2020,PA,upper,50,total_vap,184882,100
2020,PA,upper,50,trump_2020,,64.44
2020,PA,upper,50,two_plus_vap,5731,3.1
2020,PA,upper,50,white_vap,169133,91.48
2020,PA,upper,statewide,efficiency_gap,D+0.8,
2020,PA,upper,statewide,median,R+2.0,
2022,PA,lower,1,asian_vap,1482,2.94
2022,PA,lower,1,biden_2020,,63.01
2022,PA,lower,1,black_vap,7063,14.01
2022,PA,lower,1,hispanic_vap,3424,6.79
2022,PA,lower,1,native_vap,79,0.16
2022,PA,lower,1,other_vap,265,0.53
2022,PA,lower,1,pacisl_vap,21,0.04
2022,PA,lower,1,pvi,D+23.3,
2022,PA,lower,1,total_pop,64863,
2022,PA,lower,1,total_vap,50411,100
2022,PA,lower,1,trump_2020,,35.35
2022,PA,lower,1,two_plus_vap,2097,4.16
2022,PA,lower,1,white_vap,35980,71.37
2022,PA,lower,10,asian_vap,4966,9.77
2022,PA,lower,10,biden_2020,,93.27
2022,PA,lower,10,black_vap,26681,52.5
2022,PA,lower,10,hispanic_vap,2303,4.53
2022,PA,lower,10,native_vap,100,0.2
2022,PA,lower,10,other_vap,232,0.46
2022,PA,lower,10,pacisl_vap,30,0.06
2022,PA,lower,10,pvi,D+83.8,
2022,PA,lower,10,total_pop,61183,
2022,PA,lower,10,total_vap,50821,100
2022,PA,lower,10,trump_2020,,5.85
2022,PA,lower,10,two_plus_vap,1595,3.14
2022,PA,lower,10,white_vap,14914,29.35
2022,PA,lower,100,asian_vap,158,0.35
2022,PA,lower,100,biden_2020,,24.74
2022,PA,lower,100,black_vap,411,0.9
2022,PA,lower,100,hispanic_vap,1442,3.16
2022,PA,lower,100,native_vap,46,0.1
2022,PA,lower,100,other_vap,83,0.18
2022,PA,lower,100,pacisl_vap,2,0
2022,PA,lower,100,pvi,R+52.5,
2022,PA,lower,100,total_pop,64124,
2022,PA,lower,100,total_vap,45565,100
2022,PA,lower,100,trump_2020,,73.69
2022,PA,lower,100,two_plus_vap,867,1.9
2022,PA,lower,100,white_vap,42556,93.4
2022,PA,lower,101,asian_vap,739,1.47
2022,PA,lower,101,biden_2020,,38.37
2022,PA,lower,101,black_vap,1310,2.6
2022,PA,lower,101,hispanic_vap,10970,21.77
2022,PA,lower,101,native_vap,54,0.11
2022,PA,lower,101,other_vap,118,0.23
2022,PA,lower,101,pacisl_vap,9,0.02
2022,PA,lower,101,pvi,R+25.2,
2022,PA,lower,101,total_pop,65189,
2022,PA,lower,101,total_vap,50380,100
2022,PA,lower,101,trump_2020,,59.99
2022,PA,lower,101,two_plus_vap,862,1.71
2022,PA,lower,101,white_vap,36318,72.09
2022,PA,lower,102,asian_vap,640,1.25
2022,PA,lower,102,biden_2020,,28.17
2022,PA,lower,102,black_vap,470,0.92
2022,PA,lower,102,hispanic_vap,1901,3.71
2022,PA,lower,102,native_vap,48,0.09
2022,PA,lower,102,other_vap,147,0.29
2022,PA,lower,102,pacisl_vap,24,0.05
2022,PA,lower,102,pvi,R+47.3,
2022,PA,lower,102,total_pop,65661,
2022,PA,lower,102,total_vap,51201,100
2022,PA,lower,102,trump_2020,,70.2
2022,PA,lower,102,two_plus_vap,1031,2.01
2022,PA,lower,102,white_vap,46940,91.68
2022,PA,lower,103,asian_vap,2423,4.76
2022,PA,lower,103,biden_2020,,62.12
2022,PA,lower,103,black_vap,9748,19.13
2022,PA,lower,103,hispanic_vap,4922,9.66
2022,PA,lower,103,native_vap,112,0.22
2022,PA,lower,103,other_vap,315,0.62
2022,PA,lower,103,pacisl_vap,24,0.05
2022,PA,lower,103,pvi,D+21.1,
2022,PA,lower,103,total_pop,63988,
2022,PA,lower,103,total_vap,50946,100
2022,PA,lower,103,trump_2020,,35.84
2022,PA,lower,103,two_plus_vap,1694,3.33
2022,PA,lower,103,white_vap,31708,62.24
2022,PA,lower,104,asian_vap,3481,7.12
2022,PA,lower,104,biden_2020,,65.31
2022,PA,lower,104,black_vap,13418,27.43
2022,PA,lower,104,hispanic_vap,8871,18.13
2022,PA,lower,104,native_vap,122,0.25
2022,PA,lower,104,other_vap,264,0.54
2022,PA,lower,104,pacisl_vap,25,0.05
2022,PA,lower,104,pvi,D+27.3,
2022,PA,lower,104,total_pop,65086,
2022,PA,lower,104,total_vap,48922,100
2022,PA,lower,104,trump_2020,,33.21
2022,PA,lower,104,two_plus_vap,1851,3.78
2022,PA,lower,104,white_vap,20890,42.7
2022,PA,lower,105,asian_vap,4861,9.8
2022,PA,lower,105,biden_2020,,62.22
2022,PA,lower,105,black_vap,10124,20.4
2022,PA,lower,105,hispanic_vap,3582,7.22
2022,PA,lower,105,native_vap,73,0.15
2022,PA,lower,105,other_vap,250,0.5
2022,PA,lower,105,pacisl_vap,12,0.02
2022,PA,lower,105,pvi,D+19.6,
2022,PA,lower,105,total_pop,62669,
2022,PA,lower,105,total_vap,49619,100
2022,PA,lower,105,trump_2020,,36
2022,PA,lower,105,two_plus_vap,1831,3.69
2022,PA,lower,105,white_vap,28886,58.22
2022,PA,lower,106,asian_vap,2623,4.95
2022,PA,lower,106,biden_2020,,44.98
2022,PA,lower,106,black_vap,1940,3.66
2022,PA,lower,106,hispanic_vap,3454,6.51
2022,PA,lower,106,native_vap,48,0.09
2022,PA,lower,106,other_vap,168,0.32
2022,PA,lower,106,pacisl_vap,22,0.04
2022,PA,lower,106,pvi,R+15.4,
2022,PA,lower,106,total_pop,66783,
2022,PA,lower,106,total_vap,53022,100
2022,PA,lower,106,trump_2020,,53.15
2022,PA,lower,106,two_plus_vap,1513,2.85
2022,PA,lower,106,white_vap,43254,81.58
2022,PA,lower,107,asian_vap,192,0.36
2022,PA,lower,107,biden_2020,,25.98
2022,PA,lower,107,black_vap,1453,2.69
2022,PA,lower,107,hispanic_vap,1253,2.32
2022,PA,lower,107,native_vap,52,0.1
2022,PA,lower,107,other_vap,88,0.16
2022,PA,lower,107,pacisl_vap,4,0.01
2022,PA,lower,107,pvi,R+51.3,
2022,PA,lower,107,total_pop,67082,
2022,PA,lower,107,total_vap,53951,100
2022,PA,lower,107,trump_2020,,72.42
2022,PA,lower,107,two_plus_vap,984,1.82
2022,PA,lower,107,white_vap,49925,92.54
2022,PA,lower,108,asian_vap,700,1.36
2022,PA,lower,108,biden_2020,,33.04
2022,PA,lower,108,black_vap,731,1.42
2022,PA,lower,108,hispanic_vap,1832,3.55
2022,PA,lower,108,native_vap,77,0.15
2022,PA,lower,108,other_vap,96,0.19
2022,PA,lower,108,pacisl_vap,18,0.03
2022,PA,lower,108,pvi,R+37.4,
2022,PA,lower,108,total_pop,65153,
2022,PA,lower,108,total_vap,51636,100
2022,PA,lower,108,trump_2020,,64.98
2022,PA,lower,108,two_plus_vap,1173,2.27
2022,PA,lower,108,white_vap,47009,91.04
2022,PA,lower,109,asian_vap,610,1.15
2022,PA,lower,109,biden_2020,,33.67
2022,PA,lower,109,black_vap,671,1.26
2022,PA,lower,109,hispanic_vap,1493,2.81
2022,PA,lower,109,native_vap,51,0.1
2022,PA,lower,109,other_vap,109,0.21
2022,PA,lower,109,pacisl_vap,15,0.03
2022,PA,lower,109,pvi,R+34.6,
2022,PA,lower,109,total_pop,64727,
2022,PA,lower,109,total_vap,53098,100
2022,PA,lower,109,trump_2020,,64.25
2022,PA,lower,109,two_plus_vap,1253,2.36
2022,PA,lower,109,white_vap,48896,92.09
2022,PA,lower,11,asian_vap,231,0.44
2022,PA,lower,11,biden_2020,,30.71
2022,PA,lower,11,black_vap,579,1.11
2022,PA,lower,11,hispanic_vap,688,1.32
2022,PA,lower,11,native_vap,53,0.1
2022,PA,lower,11,other_vap,92,0.18
2022,PA,lower,11,pacisl_vap,14,0.03
2022,PA,lower,11,pvi,R+41.1,
2022,PA,lower,11,total_pop,64741,
2022,PA,lower,11,total_vap,52255,100
2022,PA,lower,11,trump_2020,,67.67
2022,PA,lower,11,two_plus_vap,1382,2.64
2022,PA,lower,11,white_vap,49216,94.18
2022,PA,lower,110,asian_vap,403,0.8
2022,PA,lower,110,biden_2020,,30.34
2022,PA,lower,110,black_vap,402,0.8
2022,PA,lower,110,hispanic_vap,730,1.45
2022,PA,lower,110,native_vap,90,0.18
2022,PA,lower,110,other_vap,100,0.2
2022,PA,lower,110,pacisl_vap,7,0.01
2022,PA,lower,110,pvi,R+42.0,
2022,PA,lower,110,total_pop,63408,
2022,PA,lower,110,total_vap,50278,100
2022,PA,lower,110,trump_2020,,67.84
2022,PA,lower,110,two_plus_vap,1667,3.32
2022,PA,lower,110,white_vap,46879,93.24
2022,PA,lower,111,asian_vap,297,0.55
2022,PA,lower,111,biden_2020,,30.02
2022,PA,lower,111,black_vap,1434,2.66
2022,PA,lower,111,hispanic_vap,1456,2.7
2022,PA,lower,111,native_vap,92,0.17
2022,PA,lower,111,other_vap,106,0.2
2022,PA,lower,111,pacisl_vap,0,0
2022,PA,lower,111,pvi,R+43.0,
2022,PA,lower,111,total_pop,66054,
2022,PA,lower,111,total_vap,53980,100
2022,PA,lower,111,trump_2020,,68.54
2022,PA,lower,111,two_plus_vap,1526,2.83
2022,PA,lower,111,white_vap,49069,90.9
2022,PA,lower,112,asian_vap,694,1.37
2022,PA,lower,112,biden_2020,,52.67
2022,PA,lower,112,black_vap,706,1.39
2022,PA,lower,112,hispanic_vap,1657,3.27
2022,PA,lower,112,native_vap,69,0.14
2022,PA,lower,112,other_vap,146,0.29
2022,PA,lower,112,pacisl_vap,4,0.01
2022,PA,lower,112,pvi,D+1.3,
2022,PA,lower,112,total_pop,62663,
2022,PA,lower,112,total_vap,50663,100
2022,PA,lower,112,trump_2020,,46.1
2022,PA,lower,112,two_plus_vap,1214,2.4
2022,PA,lower,112,white_vap,46173,91.14
2022,PA,lower,113,asian_vap,2893,5.8
2022,PA,lower,113,biden_2020,,56.3
2022,PA,lower,113,black_vap,2681,5.38
2022,PA,lower,113,hispanic_vap,5729,11.49
2022,PA,lower,113,native_vap,91,0.18
2022,PA,lower,113,other_vap,220,0.44
2022,PA,lower,113,pacisl_vap,18,0.04
2022,PA,lower,113,pvi,D+8.7,
2022,PA,lower,113,total_pop,62492,
2022,PA,lower,113,total_vap,49841,100
2022,PA,lower,113,trump_2020,,42.56
2022,PA,lower,113,two_plus_vap,1439,2.89
2022,PA,lower,113,white_vap,36770,73.77
2022,PA,lower,114,asian_vap,1394,2.79
2022,PA,lower,114,biden_2020,,55.21
2022,PA,lower,114,black_vap,1526,3.06
2022,PA,lower,114,hispanic_vap,3077,6.16
2022,PA,lower,114,native_vap,42,0.08
2022,PA,lower,114,other_vap,104,0.21
2022,PA,lower,114,pacisl_vap,6,0.01
2022,PA,lower,114,pvi,D+5.3,
2022,PA,lower,114,total_pop,62284,
2022,PA,lower,114,total_vap,49932,100
2022,PA,lower,114,trump_2020,,43.61
2022,PA,lower,114,two_plus_vap,1024,2.05
2022,PA,lower,114,white_vap,42759,85.63
2022,PA,lower,115,asian_vap,1166,2.38
2022,PA,lower,115,biden_2020,,56.95
2022,PA,lower,115,black_vap,8197,16.71
2022,PA,lower,115,hispanic_vap,8808,17.96
2022,PA,lower,115,native_vap,98,0.2
2022,PA,lower,115,other_vap,468,0.95
2022,PA,lower,115,pacisl_vap,23,0.05
2022,PA,lower,115,pvi,D+9.3,
2022,PA,lower,115,total_pop,62586,
2022,PA,lower,115,total_vap,49046,100
2022,PA,lower,115,trump_2020,,41.85
2022,PA,lower,115,two_plus_vap,1643,3.35
2022,PA,lower,115,white_vap,28643,58.4
2022,PA,lower,116,asian_vap,336,0.67
2022,PA,lower,116,biden_2020,,35.76
2022,PA,lower,116,black_vap,1837,3.64
2022,PA,lower,116,hispanic_vap,18574,36.8
2022,PA,lower,116,native_vap,25,0.05
2022,PA,lower,116,other_vap,113,0.22
2022,PA,lower,116,pacisl_vap,11,0.02
2022,PA,lower,116,pvi,R+31.0,
2022,PA,lower,116,total_pop,65168,
2022,PA,lower,116,total_vap,50477,100
2022,PA,lower,116,trump_2020,,63.19
2022,PA,lower,116,two_plus_vap,585,1.16
2022,PA,lower,116,white_vap,28996,57.44
2022,PA,lower,117,asian_vap,355,0.7
2022,PA,lower,117,biden_2020,,29.93
2022,PA,lower,117,black_vap,294,0.58
2022,PA,lower,117,hispanic_vap,1736,3.44
2022,PA,lower,117,native_vap,29,0.06
2022,PA,lower,117,other_vap,69,0.14
2022,PA,lower,117,pacisl_vap,8,0.02
2022,PA,lower,117,pvi,R+44.9,
2022,PA,lower,117,total_pop,61683,
2022,PA,lower,117,total_vap,50505,100
2022,PA,lower,117,trump_2020,,69.02
2022,PA,lower,117,two_plus_vap,1124,2.23
2022,PA,lower,117,white_vap,46890,92.84
2022,PA,lower,118,asian_vap,564,1.12
2022,PA,lower,118,biden_2020,,48.01
2022,PA,lower,118,black_vap,798,1.58
2022,PA,lower,118,hispanic_vap,1962,3.89
2022,PA,lower,118,native_vap,31,0.06
2022,PA,lower,118,other_vap,98,0.19
2022,PA,lower,118,pacisl_vap,2,0
2022,PA,lower,118,pvi,R+8.2,
2022,PA,lower,118,total_pop,61669,
2022,PA,lower,118,total_vap,50480,100
2022,PA,lower,118,trump_2020,,50.9
2022,PA,lower,118,two_plus_vap,1046,2.07
2022,PA,lower,118,white_vap,45979,91.08
2022,PA,lower,119,asian_vap,647,1.33
2022,PA,lower,119,biden_2020,,42.84
2022,PA,lower,119,black_vap,1898,3.91
2022,PA,lower,119,hispanic_vap,2401,4.94
2022,PA,lower,119,native_vap,43,0.09
2022,PA,lower,119,other_vap,106,0.22
2022,PA,lower,119,pacisl_vap,3,0.01
2022,PA,lower,119,pvi,R+18.4,
2022,PA,lower,119,total_pop,61321,
2022,PA,lower,119,total_vap,48592,100
2022,PA,lower,119,trump_2020,,56.02
2022,PA,lower,119,two_plus_vap,1209,2.49
2022,PA,lower,119,white_vap,42285,87.02
2022,PA,lower,12,asian_vap,1466,2.92
2022,PA,lower,12,biden_2020,,39.33
2022,PA,lower,12,black_vap,665,1.32
2022,PA,lower,12,hispanic_vap,1039,2.07
2022,PA,lower,12,native_vap,26,0.05
2022,PA,lower,12,other_vap,160,0.32
2022,PA,lower,12,pacisl_vap,13,0.03
2022,PA,lower,12,pvi,R+26.3,
2022,PA,lower,12,total_pop,64692,
2022,PA,lower,12,total_vap,50194,100
2022,PA,lower,12,trump_2020,,59.06
2022,PA,lower,12,two_plus_vap,1136,2.26
2022,PA,lower,12,white_vap,45689,91.02
2022,PA,lower,120,asian_vap,644,1.24
2022,PA,lower,120,biden_2020,,45.25
2022,PA,lower,120,black_vap,2123,4.09
2022,PA,lower,120,hispanic_vap,1590,3.06
2022,PA,lower,120,native_vap,47,0.09
2022,PA,lower,120,other_vap,88,0.17
2022,PA,lower,120,pacisl_vap,13,0.03
2022,PA,lower,120,pvi,R+14.4,
2022,PA,lower,120,total_pop,62761,
2022,PA,lower,120,total_vap,51894,100
2022,PA,lower,120,trump_2020,,53.56
2022,PA,lower,120,two_plus_vap,947,1.82
2022,PA,lower,120,white_vap,46442,89.49
2022,PA,lower,121,asian_vap,1006,2.02
2022,PA,lower,121,biden_2020,,52.06
2022,PA,lower,121,black_vap,4859,9.76
2022,PA,lower,121,hispanic_vap,7778,15.62
2022,PA,lower,121,native_vap,63,0.13
2022,PA,lower,121,other_vap,129,0.26
2022,PA,lower,121,pacisl_vap,8,0.02
2022,PA,lower,121,pvi,R+0.8,
2022,PA,lower,121,total_pop,61331,
2022,PA,lower,121,total_vap,49789,100
2022,PA,lower,121,trump_2020,,46.74
2022,PA,lower,121,two_plus_vap,1265,2.54
2022,PA,lower,121,white_vap,34681,69.66
2022,PA,lower,122,asian_vap,267,0.51
2022,PA,lower,122,biden_2020,,33.34
2022,PA,lower,122,black_vap,784,1.5
2022,PA,lower,122,hispanic_vap,2254,4.31
2022,PA,lower,122,native_vap,76,0.15
2022,PA,lower,122,other_vap,155,0.3
2022,PA,lower,122,pacisl_vap,14,0.03
2022,PA,lower,122,pvi,R+36.5,
2022,PA,lower,122,total_pop,64749,
2022,PA,lower,122,total_vap,52290,100
2022,PA,lower,122,trump_2020,,65.37
2022,PA,lower,122,two_plus_vap,1213,2.32
2022,PA,lower,122,white_vap,47527,90.89
2022,PA,lower,123,asian_vap,354,0.66
2022,PA,lower,123,biden_2020,,33.49
2022,PA,lower,123,black_vap,1422,2.66
2022,PA,lower,123,hispanic_vap,1887,3.53
2022,PA,lower,123,native_vap,72,0.13
2022,PA,lower,123,other_vap,87,0.16
2022,PA,lower,123,pacisl_vap,10,0.02
2022,PA,lower,123,pvi,R+36.2,
2022,PA,lower,123,total_pop,65681,
2022,PA,lower,123,total_vap,53439,100
2022,PA,lower,123,trump_2020,,64.77
2022,PA,lower,123,two_plus_vap,1100,2.06
2022,PA,lower,123,white_vap,48507,90.77
2022,PA,lower,124,asian_vap,415,0.77
2022,PA,lower,124,biden_2020,,30.85
2022,PA,lower,124,black_vap,1480,2.75
2022,PA,lower,124,hispanic_vap,2162,4.01
2022,PA,lower,124,native_vap,62,0.12
2022,PA,lower,124,other_vap,103,0.19
2022,PA,lower,124,pacisl_vap,5,0.01
2022,PA,lower,124,pvi,R+41.3,
2022,PA,lower,124,total_pop,65469,
2022,PA,lower,124,total_vap,53853,100
2022,PA,lower,124,trump_2020,,67.43
2022,PA,lower,124,two_plus_vap,994,1.85
2022,PA,lower,124,white_vap,48632,90.31
2022,PA,lower,125,asian_vap,1330,2.59
2022,PA,lower,125,biden_2020,,35.55
2022,PA,lower,125,black_vap,1627,3.17
2022,PA,lower,125,hispanic_vap,1262,2.46
2022,PA,lower,125,native_vap,37,0.07
2022,PA,lower,125,other_vap,123,0.24
2022,PA,lower,125,pacisl_vap,9,0.02
2022,PA,lower,125,pvi,R+32.6,
2022,PA,lower,125,total_pop,64617,
2022,PA,lower,125,total_vap,51403,100
2022,PA,lower,125,trump_2020,,62.86
2022,PA,lower,125,two_plus_vap,1314,2.56
2022,PA,lower,125,white_vap,45701,88.91
2022,PA,lower,126,asian_vap,656,1.36
2022,PA,lower,126,biden_2020,,54.7
2022,PA,lower,126,black_vap,2670,5.53
2022,PA,lower,126,hispanic_vap,16051,33.23
2022,PA,lower,126,native_vap,41,0.08
2022,PA,lower,126,other_vap,132,0.27
2022,PA,lower,126,pacisl_vap,13,0.03
2022,PA,lower,126,pvi,D+7.1,
2022,PA,lower,126,total_pop,63790,
2022,PA,lower,126,total_vap,48309,100
2022,PA,lower,126,trump_2020,,43.52
2022,PA,lower,126,two_plus_vap,1069,2.21
2022,PA,lower,126,white_vap,27677,57.29
2022,PA,lower,127,asian_vap,490,1.08
2022,PA,lower,127,biden_2020,,64.62
2022,PA,lower,127,black_vap,3777,8.29
2022,PA,lower,127,hispanic_vap,23714,52.07
2022,PA,lower,127,native_vap,59,0.13
2022,PA,lower,127,other_vap,165,0.36
2022,PA,lower,127,pacisl_vap,11,0.02
2022,PA,lower,127,pvi,D+29.9,
2022,PA,lower,127,total_pop,62239,
2022,PA,lower,127,total_vap,45539,100
2022,PA,lower,127,trump_2020,,33.55
2022,PA,lower,127,two_plus_vap,914,2.01
2022,PA,lower,127,white_vap,16409,36.03
2022,PA,lower,128,asian_vap,895,1.81
2022,PA,lower,128,biden_2020,,41.65
2022,PA,lower,128,black_vap,1376,2.78
2022,PA,lower,128,hispanic_vap,2033,4.1
2022,PA,lower,128,native_vap,57,0.12
2022,PA,lower,128,other_vap,125,0.25
2022,PA,lower,128,pacisl_vap,1,0
2022,PA,lower,128,pvi,R+21.3,
2022,PA,lower,128,total_pop,62671,
2022,PA,lower,128,total_vap,49552,100
2022,PA,lower,128,trump_2020,,56.71
2022,PA,lower,128,two_plus_vap,1292,2.61
2022,PA,lower,128,white_vap,43773,88.34
2022,PA,lower,129,asian_vap,1234,2.58
2022,PA,lower,129,biden_2020,,58.28
2022,PA,lower,129,black_vap,3476,7.26
2022,PA,lower,129,hispanic_vap,16454,34.38
2022,PA,lower,129,native_vap,41,0.09
2022,PA,lower,129,other_vap,198,0.41
2022,PA,lower,129,pacisl_vap,5,0.01
2022,PA,lower,129,pvi,D+14.4,
2022,PA,lower,129,total_pop,63215,
2022,PA,lower,129,total_vap,47862,100
2022,PA,lower,129,trump_2020,,39.97
2022,PA,lower,129,two_plus_vap,1140,2.38
2022,PA,lower,129,white_vap,25314,52.89
2022,PA,lower,13,asian_vap,706,1.46
2022,PA,lower,13,biden_2020,,48.28
2022,PA,lower,13,black_vap,2312,4.78
2022,PA,lower,13,hispanic_vap,6062,12.53
2022,PA,lower,13,native_vap,41,0.08
2022,PA,lower,13,other_vap,225,0.47
2022,PA,lower,13,pacisl_vap,2,0
2022,PA,lower,13,pvi,R+8.0,
2022,PA,lower,13,total_pop,63987,
2022,PA,lower,13,total_vap,48368,100
2022,PA,lower,13,trump_2020,,50.59
2022,PA,lower,13,two_plus_vap,1223,2.53
2022,PA,lower,13,white_vap,37797,78.14
2022,PA,lower,130,asian_vap,339,0.64
2022,PA,lower,130,biden_2020,,36.23
2022,PA,lower,130,black_vap,486,0.92
2022,PA,lower,130,hispanic_vap,1893,3.6
2022,PA,lower,130,native_vap,57,0.11
2022,PA,lower,130,other_vap,108,0.21
2022,PA,lower,130,pacisl_vap,5,0.01
2022,PA,lower,130,pvi,R+30.6,
2022,PA,lower,130,total_pop,65119,
2022,PA,lower,130,total_vap,52613,100
2022,PA,lower,130,trump_2020,,62.09
2022,PA,lower,130,two_plus_vap,1078,2.05
2022,PA,lower,130,white_vap,48647,92.46
2022,PA,lower,131,asian_vap,1257,2.47
2022,PA,lower,131,biden_2020,,45.18
2022,PA,lower,131,black_vap,1065,2.09
2022,PA,lower,131,hispanic_vap,2057,4.04
2022,PA,lower,131,native_vap,41,0.08
2022,PA,lower,131,other_vap,162,0.32
2022,PA,lower,131,pacisl_vap,11,0.02
2022,PA,lower,131,pvi,R+14.7,
2022,PA,lower,131,total_pop,64824,
2022,PA,lower,131,total_vap,50883,100
2022,PA,lower,131,trump_2020,,53.49
2022,PA,lower,131,two_plus_vap,1183,2.32
2022,PA,lower,131,white_vap,45107,88.65
2022,PA,lower,132,asian_vap,3569,7
2022,PA,lower,132,biden_2020,,57.06
2022,PA,lower,132,black_vap,3201,6.28
2022,PA,lower,132,hispanic_vap,7716,15.14
2022,PA,lower,132,native_vap,30,0.06
2022,PA,lower,132,other_vap,261,0.51
2022,PA,lower,132,pacisl_vap,16,0.03
2022,PA,lower,132,pvi,D+9.2,
2022,PA,lower,132,total_pop,63616,
2022,PA,lower,132,total_vap,50976,100
2022,PA,lower,132,trump_2020,,41.84
2022,PA,lower,132,two_plus_vap,1099,2.16
2022,PA,lower,132,white_vap,35084,68.82
2022,PA,lower,133,asian_vap,1603,3.05
2022,PA,lower,133,biden_2020,,56.08
2022,PA,lower,133,black_vap,3267,6.22
2022,PA,lower,133,hispanic_vap,9475,18.04
2022,PA,lower,133,native_vap,37,0.07
2022,PA,lower,133,other_vap,182,0.35
2022,PA,lower,133,pacisl_vap,18,0.03
2022,PA,lower,133,pvi,D+7.9,
2022,PA,lower,133,total_pop,65332,
2022,PA,lower,133,total_vap,52515,100
2022,PA,lower,133,trump_2020,,42.64
2022,PA,lower,133,two_plus_vap,1318,2.51
2022,PA,lower,133,white_vap,36615,69.72
2022,PA,lower,134,asian_vap,1085,2.26
2022,PA,lower,134,biden_2020,,59.99
2022,PA,lower,134,black_vap,3781,7.89
2022,PA,lower,134,hispanic_vap,18391,38.36
2022,PA,lower,134,native_vap,61,0.13
2022,PA,lower,134,other_vap,209,0.44
2022,PA,lower,134,pacisl_vap,3,0.01
2022,PA,lower,134,pvi,D+18.3,
2022,PA,lower,134,total_pop,62701,
2022,PA,lower,134,total_vap,47941,100
2022,PA,lower,134,trump_2020,,38.69
2022,PA,lower,134,two_plus_vap,1004,2.09
2022,PA,lower,134,white_vap,23407,48.82
2022,PA,lower,135,asian_vap,2311,4.35
2022,PA,lower,135,biden_2020,,63.85
2022,PA,lower,135,black_vap,3347,6.3
2022,PA,lower,135,hispanic_vap,12550,23.64
2022,PA,lower,135,native_vap,37,0.07
2022,PA,lower,135,other_vap,579,1.09
2022,PA,lower,135,pacisl_vap,20,0.04
2022,PA,lower,135,pvi,D+24.5,
2022,PA,lower,135,total_pop,65664,
2022,PA,lower,135,total_vap,53097,100
2022,PA,lower,135,trump_2020,,34.72
2022,PA,lower,135,two_plus_vap,1269,2.39
2022,PA,lower,135,white_vap,32984,62.12
2022,PA,lower,136,asian_vap,1391,2.76
2022,PA,lower,136,biden_2020,,56.37
2022,PA,lower,136,black_vap,4989,9.89
2022,PA,lower,136,hispanic_vap,7789,15.45
2022,PA,lower,136,native_vap,58,0.12
2022,PA,lower,136,other_vap,219,0.43
2022,PA,lower,136,pacisl_vap,17,0.03
2022,PA,lower,136,pvi,D+9.9,
2022,PA,lower,136,total_pop,63524,
2022,PA,lower,136,total_vap,50429,100
2022,PA,lower,136,trump_2020,,41.92
2022,PA,lower,136,two_plus_vap,1742,3.45
2022,PA,lower,136,white_vap,34224,67.87
2022,PA,lower,137,asian_vap,2651,4.98
2022,PA,lower,137,biden_2020,,49.59
2022,PA,lower,137,black_vap,2430,4.57
2022,PA,lower,137,hispanic_vap,4547,8.55
2022,PA,lower,137,native_vap,42,0.08
2022,PA,lower,137,other_vap,199,0.37
2022,PA,lower,137,pacisl_vap,9,0.02
2022,PA,lower,137,pvi,R+5.9,
2022,PA,lower,137,total_pop,65812,
2022,PA,lower,137,total_vap,53203,100
2022,PA,lower,137,trump_2020,,49.05
2022,PA,lower,137,two_plus_vap,1231,2.31
2022,PA,lower,137,white_vap,42094,79.12
2022,PA,lower,138,asian_vap,1119,2.1
2022,PA,lower,138,biden_2020,,39.64
2022,PA,lower,138,black_vap,1556,2.92
2022,PA,lower,138,hispanic_vap,2792,5.25
2022,PA,lower,138,native_vap,50,0.09
2022,PA,lower,138,other_vap,135,0.25
2022,PA,lower,138,pacisl_vap,9,0.02
2022,PA,lower,138,pvi,R+24.9,
2022,PA,lower,138,total_pop,66147,
2022,PA,lower,138,total_vap,53204,100
2022,PA,lower,138,trump_2020,,59.01
2022,PA,lower,138,two_plus_vap,1395,2.62
2022,PA,lower,138,white_vap,46148,86.74
2022,PA,lower,139,asian_vap,550,1.06
2022,PA,lower,139,biden_2020,,35.62
2022,PA,lower,139,black_vap,828,1.59
2022,PA,lower,139,hispanic_vap,3047,5.85
2022,PA,lower,139,native_vap,94,0.18
2022,PA,lower,139,other_vap,155,0.3
2022,PA,lower,139,pacisl_vap,6,0.01
2022,PA,lower,139,pvi,R+33.8,
2022,PA,lower,139,total_pop,63223,
2022,PA,lower,139,total_vap,52073,100
2022,PA,lower,139,trump_2020,,63.29
2022,PA,lower,139,two_plus_vap,1492,2.87
2022,PA,lower,139,white_vap,45901,88.15
2022,PA,lower,14,asian_vap,247,0.46
